Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","97","Triticale","2017","2017","USD","146.3","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","USD","176.6","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","15","Wheat","2014","2014","USD","198.2","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","15","Wheat","2015","2015","USD","173","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","15","Wheat","2016","2016","USD","158.7","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","169","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","USD","211.6","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","867","Meat, cattle","2014","2014","USD","3748.4","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","867","Meat, cattle","2015","2015","USD","3153.9","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","867","Meat, cattle","2016","2016","USD","3000.8","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","867","Meat, cattle","2017","2017","USD","3095.5","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","867","Meat, cattle","2018","2018","USD","3455.5","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2014","2014","USD","1656.5","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2015","2015","USD","1335.7","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2016","2016","USD","1326.9","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","USD","1338.4","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2018","2018","USD","1414.1","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","1035","Meat, pig","2014","2014","USD","3144.4","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","1035","Meat, pig","2015","2015","USD","2531.5","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","1035","Meat, pig","2016","2016","USD","2432.8","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","1035","Meat, pig","2017","2017","USD","2458.2","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","1035","Meat, pig","2018","2018","USD","2575.8","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2014","2014","USD","7730.4","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2015","2015","USD","6366","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2016","2016","USD","6402.4","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2017","2017","USD","6488.6","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2018","2018","USD","7147.6","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","44","Barley","2014","2014","USD","202","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","44","Barley","2015","2015","USD","176.6","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","44","Barley","2016","2016","USD","167.1","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","44","Barley","2017","2017","USD","176.3","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","USD","218.9","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","867","Meat, cattle","2014","2014","USD","3054.7","Fc","Calculated data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","867","Meat, cattle","2015","2015","USD","2698.6","Fc","Calculated data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","867","Meat, cattle","2016","2016","USD","2442.7","F","FAO estimate"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","867","Meat, cattle","2017","2017","USD","2714.4","F","FAO estimate"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2014","2014","USD","1508.2","Fc","Calculated data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2015","2015","USD","1240.6","Fc","Calculated data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2016","2016","USD","1192.4","F","FAO estimate"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","USD","1188.9","F","FAO estimate"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1097","Meat, horse","2014","2014","USD","1954.6","Fc","Calculated data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1097","Meat, horse","2015","2015","USD","1655.9","Fc","Calculated data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1097","Meat, horse","2016","2016","USD","1580.2","F","FAO estimate"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1097","Meat, horse","2017","2017","USD","1604.3","F","FAO estimate"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1035","Meat, pig","2014","2014","USD","2242.2","Fc","Calculated data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1035","Meat, pig","2015","2015","USD","1684.7","Fc","Calculated data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1035","Meat, pig","2016","2016","USD","1820.7","F","FAO estimate"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1035","Meat, pig","2017","2017","USD","2045.3","F","FAO estimate"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2014","2014","USD","3048.9","Fc","Calculated data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2015","2015","USD","2405.3","Fc","Calculated data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2016","2016","USD","2299.8","F","FAO estimate"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2017","2017","USD","2437.4","F","FAO estimate"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","977","Meat, sheep","2014","2014","USD","6490.8","Fc","Calculated data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","977","Meat, sheep","2015","2015","USD","5515.8","Fc","Calculated data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","977","Meat, sheep","2016","2016","USD","5542.1","F","FAO estimate"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","977","Meat, sheep","2017","2017","USD","5499.2","F","FAO estimate"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1080","Meat, turkey","2014","2014","USD","2659","Fc","Calculated data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1080","Meat, turkey","2015","2015","USD","2175.9","Fc","Calculated data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","1080","Meat, turkey","2016","2016","USD","1938","F","FAO estimate"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","97","Triticale","2014","2014","USD","184","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","97","Triticale","2015","2015","USD","159","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","97","Triticale","2016","2016","USD","150.6","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","97","Triticale","2017","2017","USD","158.3","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","97","Triticale","2018","2018","USD","210","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","15","Wheat","2014","2014","USD","209.7","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","15","Wheat","2015","2015","USD","176.3","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","15","Wheat","2016","2016","USD","161.8","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","173.6","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","USD","213.7","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","44","Barley","2014","2014","USD","206.1","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","44","Barley","2015","2015","USD","196.8","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","44","Barley","2016","2016","USD","161.8","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","44","Barley","2017","2017","USD","168.6","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","USD","173.1","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","56","Maize","2014","2014","USD","283.6","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","56","Maize","2015","2015","USD","159.9","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","56","Maize","2016","2016","USD","167.3","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","56","Maize","2017","2017","USD","171","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","56","Maize","2018","2018","USD","163.5","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2014","2014","USD","3797.3","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2015","2015","USD","3728.8","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2016","2016","USD","3300.7","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2017","2017","USD","3058.1","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","867","Meat, cattle","2018","2018","USD","3101.1","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2014","2014","USD","733.7","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2015","2015","USD","729","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2016","2016","USD","731.7","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","USD","960.2","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2018","2018","USD","950.6","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","1035","Meat, pig","2014","2014","USD","3446.6","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","1035","Meat, pig","2015","2015","USD","2595.7","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","1035","Meat, pig","2016","2016","USD","3294","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","1035","Meat, pig","2017","2017","USD","2420.5","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","1035","Meat, pig","2018","2018","USD","2469.1","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2014","2014","USD","6228.9","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2015","2015","USD","3448","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2016","2016","USD","2398.4","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2017","2017","USD","2751.2","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","977","Meat, sheep","2018","2018","USD","3437.5","Fc","Calculated data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","75","Oats","2014","2014","USD","327.6","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","75","Oats","2015","2015","USD","220.3","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","75","Oats","2016","2016","USD","259.3","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","75","Oats","2017","2017","USD","242.9","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","USD","256.9","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2014","2014","USD","471.9","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2015","2015","USD","417.6","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2016","2016","USD","298.4","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2017","2017","USD","317.6","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","USD","330.7","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","71","Rye","2014","2014","USD","234.9","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","71","Rye","2015","2015","USD","215.2","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","71","Rye","2016","2016","USD","168.9","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","71","Rye","2017","2017","USD","148.9","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","USD","200","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","15","Wheat","2014","2014","USD","245.9","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","15","Wheat","2015","2015","USD","191","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","15","Wheat","2016","2016","USD","164.7","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","172.9","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","USD","195.6","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","44","Barley","2014","2014","USD","397.8","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","44","Barley","2015","2015","USD","321.9","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","44","Barley","2016","2016","USD","317.4","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","44","Barley","2017","2017","USD","328","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","USD","346.5","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1166","Meat nes","2014","2014","USD","11073.3","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1166","Meat nes","2015","2015","USD","9955.2","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1166","Meat nes","2016","2016","USD","8357","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1166","Meat nes","2017","2017","USD","9122.3","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","867","Meat, cattle","2014","2014","USD","7723.4","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","867","Meat, cattle","2015","2015","USD","6232.5","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","867","Meat, cattle","2016","2016","USD","6138","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","867","Meat, cattle","2017","2017","USD","6338.2","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","867","Meat, cattle","2018","2018","USD","6327.7","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2014","2014","USD","3189.6","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2015","2015","USD","2440.4","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2016","2016","USD","2361.9","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","USD","2344","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2018","2018","USD","2428.5","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1069","Meat, duck","2014","2014","USD","5236.7","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1069","Meat, duck","2015","2015","USD","4092.2","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1069","Meat, duck","2016","2016","USD","3928.5","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1069","Meat, duck","2017","2017","USD","3989.3","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1069","Meat, duck","2018","2018","USD","4057.8","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1017","Meat, goat","2014","2014","USD","742.7","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1017","Meat, goat","2015","2015","USD","856.9","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1017","Meat, goat","2016","2016","USD","638.1","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1017","Meat, goat","2017","2017","USD","545.2","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1017","Meat, goat","2018","2018","USD","638.2","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1097","Meat, horse","2014","2014","USD","799.8","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1097","Meat, horse","2015","2015","USD","638.6","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1097","Meat, horse","2016","2016","USD","559.5","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1097","Meat, horse","2017","2017","USD","519.8","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1097","Meat, horse","2018","2018","USD","686.1","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1035","Meat, pig","2014","2014","USD","3956.1","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1035","Meat, pig","2015","2015","USD","3441.1","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1035","Meat, pig","2016","2016","USD","3284.5","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1035","Meat, pig","2017","2017","USD","3157.6","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1035","Meat, pig","2018","2018","USD","3146.6","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2014","2014","USD","15868.8","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2015","2015","USD","13020.6","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2016","2016","USD","13095","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2017","2017","USD","13902.2","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1141","Meat, rabbit","2018","2018","USD","15370.4","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","977","Meat, sheep","2014","2014","USD","7591.6","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","977","Meat, sheep","2015","2015","USD","6112.2","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","977","Meat, sheep","2016","2016","USD","5303.5","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","977","Meat, sheep","2017","2017","USD","4529.7","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","977","Meat, sheep","2018","2018","USD","4772.2","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1080","Meat, turkey","2014","2014","USD","3852.9","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1080","Meat, turkey","2015","2015","USD","3098.9","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1080","Meat, turkey","2016","2016","USD","3048.7","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1080","Meat, turkey","2017","2017","USD","3183","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","1080","Meat, turkey","2018","2018","USD","3050.7","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","75","Oats","2014","2014","USD","362.9","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","75","Oats","2015","2015","USD","289.3","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","75","Oats","2016","2016","USD","289.3","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","75","Oats","2017","2017","USD","296.2","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","USD","313.4","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","71","Rye","2014","2014","USD","432.4","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","71","Rye","2015","2015","USD","319.8","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","71","Rye","2016","2016","USD","317.5","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","71","Rye","2017","2017","USD","310.2","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","USD","345.5","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","97","Triticale","2014","2014","USD","440","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","97","Triticale","2015","2015","USD","356.8","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","97","Triticale","2016","2016","USD","327.9","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","97","Triticale","2017","2017","USD","318.7","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","15","Wheat","2014","2014","USD","443.1","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","15","Wheat","2015","2015","USD","347.5","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","15","Wheat","2016","2016","USD","364","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","356.3","","Official data"
"PP","Producer Prices - Annual","162","Norway","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","USD","397.9","","Official data"
"PP","Producer Prices - Annual","173","Poland","5532","Producer Price (USD/tonne)","44","Barley","2014","2014","USD","199.7","","Official data"
"PP","Producer Prices - Annual","173","Poland","5532","Producer Price (USD/tonne)","44","Barley","2015","2015","USD","162.4","","Official data"
"PP","Producer Prices - Annual","173","Poland","5532","Producer Price (USD/tonne)","44","Barley","2016","2016","USD","148.1","","Official data"
"PP","Producer Prices - Annual","173","Poland","5532","Producer Price (USD/tonne)","44","Barley","2017","2017","USD","162.5","","Official data"
"PP","Producer Prices - Annual","173","Poland","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","USD","188.3","","Official data"
"PP","Producer Prices - Annual","173","Poland","5532","Producer Price (USD/tonne)","89","Buckwheat","2014","2014","USD","379.1","","Official data"
"PP","Producer Prices - Annual","173","Poland","5532","Producer Price (USD/tonne)","89","Buckwheat","2015","2015","USD","436.7","","Official data"
"PP","Producer Prices - Annual","173","Poland","5532","Producer Price (USD/tonne)","89","Buckwheat","2016","2016","USD","403","","Official data"
"PP","Producer Prices - Annual","173","Poland","5532","Producer Price (USD/tonne)","89","Buckwheat","2017","2017","USD","350.3","","Official data"
"PP","Producer Prices - Annual","173","Poland","5532","Producer Price (USD/tonne)","89","Buckwheat","2018","2018","USD","290.4","","Official data"
"PP","Producer Prices - Annual","173","Poland","5532","Producer Price (USD/tonne)","56","Maize","2014","2014","USD","172.8","","Official data"
