Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2017","2017","USD","686.2","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2018","2018","USD","850.7","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2014","2014","USD","1569.1","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2015","2015","USD","1387.4","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2016","2016","USD","1520","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","USD","1917.6","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","USD","2015.4","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2014","2014","USD","1951.2","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2015","2015","USD","1610.9","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2016","2016","USD","1646.6","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2017","2017","USD","1721.7","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2018","2018","USD","1869.5","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","403","Onions, dry","2014","2014","USD","263.1","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","403","Onions, dry","2015","2015","USD","200.2","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","403","Onions, dry","2016","2016","USD","211.7","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","USD","170.9","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","403","Onions, dry","2018","2018","USD","264.5","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","116","Potatoes","2014","2014","USD","219.4","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","116","Potatoes","2015","2015","USD","150.1","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","116","Potatoes","2016","2016","USD","182.7","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","198.7","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","116","Potatoes","2018","2018","USD","228.9","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","373","Spinach","2014","2014","USD","5773.4","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","373","Spinach","2015","2015","USD","5685.9","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","373","Spinach","2016","2016","USD","4342.6","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","373","Spinach","2017","2017","USD","4056.4","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","373","Spinach","2018","2018","USD","4947.7","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","388","Tomatoes","2014","2014","USD","1079.5","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","388","Tomatoes","2015","2015","USD","941.2","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","388","Tomatoes","2016","2016","USD","854.1","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","945.8","","Official data"
"PP","Producer Prices - Annual","126","Lithuania","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","USD","991.4","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2014","2014","USD","729.7","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2015","2015","USD","610","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2016","2016","USD","608.4","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","USD","619.8","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","USD","708.2","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2014","2014","USD","1326.7","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2015","2015","USD","1109.1","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2016","2016","USD","1438","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","1521.3","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2018","2018","USD","1652.5","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2014","2014","USD","2255.4","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2015","2015","USD","1885.4","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2016","2016","USD","1969","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","USD","2005.9","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","USD","2124.7","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","116","Potatoes","2014","2014","USD","276.1","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","116","Potatoes","2015","2015","USD","346","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","116","Potatoes","2016","2016","USD","332.2","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","273.6","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","116","Potatoes","2018","2018","USD","397.8","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","388","Tomatoes","2014","2014","USD","3170.9","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","388","Tomatoes","2015","2015","USD","2650.7","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","388","Tomatoes","2016","2016","USD","2643.7","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","2693.3","","Official data"
"PP","Producer Prices - Annual","256","Luxembourg","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","USD","3541.1","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2014","2014","USD","145.6","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2015","2015","USD","236","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2016","2016","USD","130.2","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","USD","169.8","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","USD","207.3","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2014","2014","USD","260.9","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2015","2015","USD","341.9","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2016","2016","USD","221.7","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2017","2017","USD","263.6","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2018","2018","USD","319.4","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","406","Garlic","2014","2014","USD","689.9","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","406","Garlic","2015","2015","USD","856.5","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","406","Garlic","2016","2016","USD","1012.5","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","406","Garlic","2017","2017","USD","830.8","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","406","Garlic","2018","2018","USD","686.1","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2014","2014","USD","409","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2015","2015","USD","354.7","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2016","2016","USD","624.1","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2017","2017","USD","416","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2018","2018","USD","380.7","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","403","Onions, dry","2014","2014","USD","406.1","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","403","Onions, dry","2015","2015","USD","720","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","403","Onions, dry","2016","2016","USD","883.9","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","USD","623.4","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","403","Onions, dry","2018","2018","USD","413.6","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","116","Potatoes","2014","2014","USD","374.8","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","116","Potatoes","2015","2015","USD","362.8","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","116","Potatoes","2016","2016","USD","435.1","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","338.9","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","116","Potatoes","2018","2018","USD","373.2","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2014","2014","USD","426.1","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2015","2015","USD","520","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2016","2016","USD","534.3","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2017","2017","USD","537.3","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2018","2018","USD","481.9","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","388","Tomatoes","2014","2014","USD","895.2","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","388","Tomatoes","2015","2015","USD","1068.5","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","388","Tomatoes","2016","2016","USD","865.2","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","1106.1","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","USD","879.8","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","463","Vegetables, fresh nes","2014","2014","USD","617","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","463","Vegetables, fresh nes","2015","2015","USD","632.1","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","463","Vegetables, fresh nes","2016","2016","USD","614.6","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","463","Vegetables, fresh nes","2017","2017","USD","640.4","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","463","Vegetables, fresh nes","2018","2018","USD","687.7","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","420","Vegetables, leguminous nes","2014","2014","USD","637.5","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","420","Vegetables, leguminous nes","2015","2015","USD","742.4","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","420","Vegetables, leguminous nes","2016","2016","USD","1548.3","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","420","Vegetables, leguminous nes","2017","2017","USD","613","","Official data"
"PP","Producer Prices - Annual","134","Malta","5532","Producer Price (USD/tonne)","420","Vegetables, leguminous nes","2018","2018","USD","848.7","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","367","Asparagus","2014","2014","USD","3806.5","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","367","Asparagus","2015","2015","USD","3536.3","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","367","Asparagus","2016","2016","USD","3403.1","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","367","Asparagus","2017","2017","USD","3390.1","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","367","Asparagus","2018","2018","USD","3558.2","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2014","2014","USD","210.5","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2015","2015","USD","351.2","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2016","2016","USD","196.9","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","USD","194.9","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","USD","220.9","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2014","2014","USD","160.6","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2015","2015","USD","208.8","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2016","2016","USD","160","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","83.8","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2018","2018","USD","259","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2014","2014","USD","907.8","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2015","2015","USD","780.6","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2016","2016","USD","1160.7","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2017","2017","USD","742.7","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2018","2018","USD","954","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2014","2014","USD","1242.2","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2015","2015","USD","1242.2","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2016","2016","USD","1295.2","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2017","2017","USD","1214.4","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2018","2018","USD","1251.8","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2014","2014","USD","571.1","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2015","2015","USD","689.1","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2016","2016","USD","669.9","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","USD","528","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2018","2018","USD","792.8","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2014","2014","USD","1142.4","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2015","2015","USD","972.1","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2016","2016","USD","906.8","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2017","2017","USD","1088.4","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2018","2018","USD","948.4","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2014","2014","USD","345.4","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2015","2015","USD","523.9","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2016","2016","USD","663.2","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2017","2017","USD","572.7","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2018","2018","USD","723.7","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2014","2014","USD","1848.4","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2015","2015","USD","1684.4","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2016","2016","USD","1724.3","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","USD","1688.7","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","USD","2302.3","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2014","2014","USD","1784","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2015","2015","USD","1513.5","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2016","2016","USD","1531.5","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2017","2017","USD","1534.6","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2018","2018","USD","1588.9","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","403","Onions, dry","2014","2014","USD","159.2","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","403","Onions, dry","2015","2015","USD","153.1","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","403","Onions, dry","2016","2016","USD","159.7","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","USD","71","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","403","Onions, dry","2018","2018","USD","298","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","116","Potatoes","2014","2014","USD","135.2","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","116","Potatoes","2015","2015","USD","127.6","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","116","Potatoes","2016","2016","USD","189.5","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","178.4","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","116","Potatoes","2018","2018","USD","183.3","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","388","Tomatoes","2014","2014","USD","808.3","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","388","Tomatoes","2015","2015","USD","804.7","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","388","Tomatoes","2016","2016","USD","669.6","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","824.9","","Official data"
"PP","Producer Prices - Annual","150","Netherlands","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","USD","739.6","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","414","Beans, green","2018","2018","USD","586.2","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2014","2014","USD","206.1","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2015","2015","USD","326.9","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2016","2016","USD","209.2","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","USD","247.8","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","USD","286.6","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2014","2014","USD","341.4","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2015","2015","USD","270.1","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2016","2016","USD","263","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","253.3","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2018","2018","USD","368.4","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2014","2014","USD","596.3","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2015","2015","USD","377.5","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2016","2016","USD","380.6","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2017","2017","USD","388.4","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2018","2018","USD","469.3","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2014","2014","USD","618.6","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2015","2015","USD","570.2","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2016","2016","USD","508.5","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","USD","556.2","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2018","2018","USD","602.6","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","403","Onions, dry","2014","2014","USD","271.7","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","403","Onions, dry","2015","2015","USD","204","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","403","Onions, dry","2016","2016","USD","147.6","","Official data"
"PP","Producer Prices - Annual","154","North Macedonia","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","USD","117.1","","Official data"
